clean_name,horse_gear,gear_win_rate
BLOND ME,B-/H,0.0
BLOND ME,H-/P1,0.0
BLOND ME,P-/E1/PC1,0.0
BLOND ME,E/PC,0.0
BLOND ME,PC-/E,0.0
BLOND ME,E,0.125
BLOND ME,H,0.25
BLOSSOM DAILY,--,0.5
BLOSSOM DAILY,B1,0.0
BLOSSOM DAILY,B-,0.0
BLOSSOM DAILY,CP1,0.0
BLOSSOM DAILY,CP-/PC1,0.0
BLOSSOM DAILY,TT1/PC-/B2,0.0
BLOSSOM DAILY,TT/B,0.0
BLOSSOM DAILY,TT/B-/CP2,0.0
BLOSSOM DAILY,TT/CP-/V1,0.0
BLOSSOM DAILY,TT/V,0.0
BLOSSOM DAILY,TT/V/SR1,0.0
BLOSSOM DAILY,V,0.42857142857142855
BLUE CAVIAR,--,0.10714285714285714
BLUE POINT,--,0.2
BLUE SKY,--,0.1111111111111111
BO BO EXPRESS,--,0.17391304347826086
BO DUKE,--,0.0
BO DUKE,CP1,0.0
BO DUKE,CP-/B1,0.0
BO DUKE,B,0.0
BO DUKE,TT1/B-/SR1,0.0
BO DUKE,TT/SR-/B2,0.0
BO DUKE,TT/B,0.0
BO DUKE,TT/B-,0.0
BO DUKE,TT,0.0
BO DUKE,TT/SR2,0.0
BO DUKE,TT/SR,0.0
BOBO DRAGON,--,0.0625
BOBO SO CUTE,--,0.07407407407407407
BOLD STITCH,--,0.08333333333333333
BOLD TACK,--,0.0
BOLERO,--,0.0
BOLERO,H1,0.0
BOLERO,H,0.16666666666666666
BOLSHOI BALLET,--,0.08333333333333333
BOMBAY BLITZ,--,0.0
BOMBER JET,--,0.0
BOND ELEGANCE,H1,0.0
BOND ELEGANCE,H,0.0
BOND ELEGANCE,H-,0.0
BOND ELEGANCE,--,0.0
BOND ELEGANCE,B1,0.0
BOND ELEGANCE,B,0.0
BONDI LAD,--,0.06818181818181818
BONHEUR,--,0.0
BONITO,--,0.09523809523809523
BONUS KING,--,0.0
BOOM BABY BOOM,--,0.15625
BOOMING DELIGHT,--,0.0
BORN DRAGON,--,0.03571428571428571
BORN IN CHINA,--,0.14285714285714285
BORN TO RACE,--,0.09090909090909091
BORN TO WIN,--,0.0
BORN TO WIN,SR,0.0
BORN TO WIN,TT1/SR,0.0
BORN TO WIN,TT/SR,0.14285714285714285
BORNFREE,--,0.25
BORNTOACHIEVE,--,0.13043478260869565
BOSAMBO,--,0.0
BOSSA NOVA,--,0.06666666666666667
BOSSIEE,--,0.18181818181818182
BOTH FORTUNE,--,0.07692307692307693
BOTH LUCKY,--,0.08620689655172414
BOTH SURE,--,0.1
BOULD MOVER,--,0.1111111111111111
BOUNCER,--,0.0
BOW CREEK,--,0.0
BOY OH BOY,--,0.13513513513513514
BRAVE BROTHER,--,0.125
BRAVE HEART,--,0.05555555555555555
BRAVE KID,--,0.08
BRAVE KNIGHT,--,0.3333333333333333
BRAVE LEGEND,--,0.13793103448275862
BRAVENESS,--,0.0
BRAVO WATCHMAN,--,0.0
BREEDERS' STAR,--,0.0
BREEZE OF LUCK,--,0.06060606060606061
BRIGHT CONCEPT,B1/H1,0.0
BRIGHT CONCEPT,H-/B,0.0
BRIGHT CONCEPT,B/H2,0.0
BRIGHT CONCEPT,--,0.0
BRIGHT CONCEPT,B-/H-/XB1,0.0
BRIGHT CONCEPT,B2,0.0
BRIGHT CONCEPT,B,0.0
BRIGHT SPIRITS,--,0.0
BRIGHT STAR,--,0.0
BRIGHT STRIKE,--,0.0
BRIGHTEXPECTATIONS,--,0.0
BRILLANTE,--,0.0
BRILLIANT CHARIOT,--,0.0
BRILLIANT DREAM,--,0.0
BRILLIANT LIGHT,--,0.0
BRILLIANT MONKEYS,--,0.14285714285714285
BRILLIANT ONE,--,0.07142857142857142
BRILLIANT PROPOSAL,--,0.06666666666666667
BRILLIANT SHINE,--,0.05
BRILLIANT WORLD,--,0.0
BRILLIANTSHIP,--,0.0
BRING IT ON,--,0.07407407407407407
BROTHERS IN ARMS,--,0.0
BUBBLE CHIC,--,0.0
BUDDY BUDDIES,--,0.2
BUDDY BUNDY,--,0.0
BUDDY MERRY,--,0.09523809523809523
BUDDY WATSON,--,0.0
BUFFERING,--,0.21739130434782608
BULB ELITE,--,0.034482758620689655
BULB MASTER,TT1,0.0
BULB MASTER,TT/H1,0.0
BULB MASTER,TT/H,0.2
BULB TREASURE,--,0.0
BULL MARCHE,TT1/H1,0.0
BULLISH BOY,--,0.07894736842105263
BULLISH CASH,--,0.0
BULLISH CHAMPION,--,0.0
BULLISH FRIEND,CP1,0.0
BULLISH FRIEND,CP-/B1,0.0
BULLISH FRIEND,B-/H1,0.0
BULLISH FRIEND,H,0.2857142857142857
BULLISH FRIEND,B,0.0
BULLISH FRIEND,--,0.5
BULLISH GLORY,--,0.0
BULLISH KING,--,0.0
BULLISH KING,TT1,0.0
BULLISH KING,TT,0.07017543859649122
BULLISH POWER,SR1,0.0
BULLISH POWER,SR,0.0
BULLISH POWER,SR-/B1,0.0
BULLISH POWER,B-/SR2,0.0
BULLISH POWER,SR-/B2,0.0
BULLISH POWER,B,0.0
BULLISH POWER,TT1/B-,0.0
BULLISH POWER,TT,0.25
BULLISH POWER,TT/B2,0.0
BULLISH POWER,TT/B,0.0
BULLISH SMART,--,0.0
BULLISH SMART,B1,0.0
BULLISH SMART,B,0.0
BULLISH SMART,B-,0.0
BULLISH SMART,CP1/SR1,0.0
BULLISH SMART,CP-/SR-/PC1,0.0
BULLISH SMART,PC-/V1/SR2,0.0
BULLISH SMART,SR/V,0.0
BUMBLE BABY,--,0.0
BUMBLE BEE,--,0.08333333333333333
BUMPER STRIKE,--,0.029411764705882353
BUNDLE OF ENERGY,--,0.0
BUNDLE OF HEART,--,0.0
BUNDLE OF HEART,CP1,0.0
BUNDLE OF HEART,CP,0.047619047619047616
BUNDLE OF HEART,CP-/E1/PC1,0.0
BUNDLE OF HEART,E/PC,0.0
BUNDLE OF HEART,TT1/E-/PC-,0.0
BUNDLE OF HEART,TT,0.0
BUNDLE OF JOY,--,0.3333333333333333
BUNDLE OF LOVE,TT1/CP1,0.0
BUNDLE OF LOVE,TT/CP,0.0
BUNDLE OF LOVE,TT/CP-/B1,0.0
BUNDLE OF LOVE,TT/B2,0.0
BUNDLE OF LOVE,TT/B,0.0
BUNDLE OF LOVE,TT/B-,0.0
BUNDLE OF LOVE,TT/P1,0.0
BUNDLE OF LOVE,TT/P2,0.0
BUNDLE OF LOVE,TT/P,0.5
BUNDLE OF LOVE,TT/P-,0.0
BUNDLE OF LOVE,TT,0.1
BUNDLE OF LOVE,TT-,0.0
BUNDLE OF LOVE,--,0.0
BUNKER SHOT,--,0.0
BUOYANT BOY,H1,0.0
BUOYANT BOY,H,0.0
BURGUNDY MAC,--,0.2857142857142857
BURST AWAY,H1,0.0
BURST AWAY,H,0.3333333333333333
BURST AWAY,H/B1,0.0
BURST AWAY,B/H,0.0
BURST AWAY,H-/B,0.0
BURST AWAY,B,0.2
BUSINESS AS USUAL,--,0.0
BUSINESS AS USUAL,H1,0.0
BUSINESS AS USUAL,H,0.0
BUTTERFIELD,--,0.07142857142857142
BYWORD,--,0.027777777777777776
C P POWER,--,0.08955223880597014
CAFE NERO,--,0.14285714285714285
CAGA BOY,--,0.14285714285714285
CAGA FORCE,--,0.0
CAGA SPIRIT,--,0.06666666666666667
CAI BAO IN,--,0.05
CALCULATION,--,0.0
CALCULATION,TT,0.0
CALIFORNIA ARCHER,--,0.0
CALIFORNIA ARCHER,TT1/H,0.0
CALIFORNIA ARCHER,TT/H,0.0
CALIFORNIA ASPAR,--,0.1282051282051282
CALIFORNIA BOUNTY,--,0.0
CALIFORNIA CHARIOT,--,0.0
CALIFORNIA CHERISH,--,0.06666666666666667
CALIFORNIA CHOICE,--,0.16666666666666666
CALIFORNIA DISEGNO,--,0.06060606060606061
CALIFORNIA DUDE,--,0.2
CALIFORNIA ELITE,--,0.0
CALIFORNIA FORTUNE,--,0.16129032258064516
CALIFORNIA GIRL,--,0.0
CALIFORNIA JOY,H1,0.0
CALIFORNIA MEMORY,PC1,0.0
CALIFORNIA MEMORY,PC-/B1,0.0
CALIFORNIA MEMORY,B,0.0
CALIFORNIA MEMORY,B-,0.0
CALIFORNIA MEMORY,--,0.0
CALIFORNIA MOON,H1,0.0
CALIFORNIA MOON,H,0.0
CALIFORNIA MOON,H-,0.0
CALIFORNIA ROCK,TT1,0.0
CALIFORNIA ROCK,TT,0.0
CALIFORNIA WHIP,--,0.14634146341463414
CALIFORNIAVITALITY,--,0.0
CALL ME ACHIEVER,TT1,0.0
CALL ME ACHIEVER,TT,0.0
CALL ME AWESOME,--,0.0
CALL ME AWESOME,TT,0.0
CALL ME AWESOME,TT/XB1,0.0
CALL ME AWESOME,TT/XB,0.0
CALL ME HANDSOME,--,0.1111111111111111
CALLING THE SHOTS,H1/XB1,0.0
CALLING THE SHOTS,H/XB,0.375
CALLING THE SHOTS,TT1/H-/XB-,0.0
CALLING THE SHOTS,TT,0.16666666666666666
CALLING THE SHOTS,TT/XB2,0.0
CALLING THE SHOTS,TT/XB,0.0
CALLING WITH LOVE,--,0.0
CAMPANOLOGIST,--,0.0
CAN DO,--,0.1111111111111111
CANNOCK CHASE,H1,0.0
CANNOCK CHASE,H,0.0
CANNOCK CHASE,H-,0.0
CANNOCK CHASE,B1,0.0
CANNOCK CHASE,B,0.0
CANNOCK CHASE,TT1/B/SR1,0.0
CANNOCK CHASE,TT/B/SR,0.0
CANNOCK CHASE,TT/SR-/B,0.0
CANNOCK CHASE,TT/B,0.058823529411764705
CANNOCK CHASE,--,0.0
CANNY FRANCO,--,0.0
CAPE CANAVERAL,H1/SR1,0.0
CAPE CANAVERAL,H/SR,0.0
CAPE CANAVERAL,TT1/H/SR,0.0
CAPE CANAVERAL,TT/H-/SR-/CP1,0.0
CAPE CANAVERAL,TT/CP,0.0
CAPE CANAVERAL,BO1,0.0
CAPE CANAVERAL,BO,0.0
CAPE CANAVERAL,BO-,0.0
CAPE CANAVERAL,B1,0.0
CAPE CANAVERAL,B,0.3333333333333333
CAPE CANAVERAL,B-,0.0
CAPE CANAVERAL,--,0.3076923076923077
CAPE THE FAITH,--,0.0
CAPITAL CHAMPION,B1,0.0
CAPITAL CHAMPION,B,0.0
CAPITAL K,TT1,0.0
CAPITAL K,TT-,0.0
CAPITAL K,--,0.0
CAPITAL K,B1,0.0
CAPITAL K,TT2/B,0.0
CAPITAL K,TT-/B,0.0
CAPITAL K,B,0.125
CAPTAIN AMERICA,--,0.0
CAPTAIN BOSS,--,0.0
CAPTAIN CAT,--,0.0975609756097561
CAPTAIN SWEET,--,0.16666666666666666
CARE FREE ELEGANCE,--,0.0
CARE FREE PEGASUS,--,0.0
CARE FREE PRINCE,--,0.0
CARE FREE PRINCE,V1,0.0
CARE FREE PRINCE,V,0.13043478260869565
CAREFREE LET GO,--,0.25
CARISSIMA,--,0.0
CARLTON HOUSE,--,0.0
CARRY THE DAY,--,0.0
CARRY THE ZEAL,--,0.05714285714285714
CARRY TO WIN,--,0.09090909090909091
CARS KING PRAWN,--,0.0
CARTHAGE,--,0.04081632653061224
CARTOON FAY FAY,--,0.07692307692307693
CASA JUNIOR,--,0.17647058823529413
CASA MASTER,--,0.0
CASH COURIER,--,0.0
CASTLE HERO,--,0.07692307692307693
CASTLE KNIGHT,--,0.0
CAT STORM,--,0.08333333333333333
CATCHMEIFYOUCAN,--,0.0
CAVALE,--,0.0
CELEBRATION,--,0.0
CELESTIAL ARROW,--,0.0
CELESTIAL CENTURY,--,0.05555555555555555
CELESTIAL NOVA,--,0.07692307692307693
CELESTIAL SMILE,--,0.4
CELESTIAL WORLD,--,0.09090909090909091
CELESTIALBLESSINGS,--,0.0
CENTURY MOLLY,--,0.058823529411764705
CENTURY SUPER STAR,--,0.0
CEREFINO,B1,0.0
CEREFINO,B-,0.0
CEREFINO,B,0.0
CEREFINO,B-/PC1,0.0
CEREFINO,PC,0.0
CEREFINO,PC-,0.0
CEREFINO,--,0.17777777777777778
CEREFINO,B2,0.3333333333333333
CERISE CHERRY,--,0.03389830508474576
CHAIN WIN,--,0.13636363636363635
CHAMPAGNE DAYS,--,0.0
CHAMPION MOUNT,--,0.0
CHAMPION PRIDE,--,0.06666666666666667
CHAMPION RANGER,--,0.0
CHAMPION STAR,--,0.0
CHANCELLOR,--,0.0
CHANS DELIGHT,--,0.08333333333333333
CHANTILLY,--,0.15789473684210525
CHAPARRAL STAR,--,1.0
CHARITY GLORY,--,0.0
CHARITY GRAND,--,0.0
CHARITY JOY,--,0.058823529411764705
CHARITY KINGDOM,CP1/H1,0.0
CHARITY KINGDOM,CP-/H,0.0
CHARITY KINGDOM,H,0.0
CHARITY KINGDOM,H/B1,0.0
CHARITY KINGDOM,B/H,0.18181818181818182
CHARITY PLENTY,--,0.0
CHARITY SPIRIT,--,0.0
CHARITY WINGS,--,0.0
CHARITY WINGS,CP1,0.0
CHARITY WINGS,CP,0.0
CHARLES THE GREAT,B1,0.0
CHARLES THE GREAT,TT1/B-/H1,0.0
CHARLES THE GREAT,TT/H,0.0
CHARLES THE GREAT,TT/H/B2,0.0
CHARLES THE GREAT,TT-/H-/B,0.0
CHARLES THE GREAT,B,0.21428571428571427
CHARLES THE GREAT,B-,0.0
CHARLES THE GREAT,--,0.0
CHARLIE VICTOR,--,0.0
CHARMGOLD,--,0.0
CHARMGOLD,TT1/CP1,0.0
CHARMGOLD,TT/CP-/B1,0.0
CHARMGOLD,TT/B,0.0
CHARMGOLD,TT/B-,0.0
CHARMGOLD,TT,0.0
CHARMGOLD,TT/CP2,0.0
CHARMGOLD,TT/CP,0.0
CHARMING BACHELOR,--,0.0
CHARTER VICTORIA,--,0.0
CHATEAU DE CAIX,--,0.0
CHATER D'CAT,H1,0.0
CHATER D'CAT,H,0.0
CHATER D'CAT,H-/B1/XB1,0.0
CHATER D'CAT,XB/B2,0.0
CHATER D'CAT,B-/XB,0.5
CHATER D'CAT,XB,0.0
CHATER DREAM,--,0.3333333333333333
CHATER DREAM,TT,0.0
CHATER LEGEND,B1,0.0
CHATER LEGEND,B,0.0
CHATER MIKADO,B,0.0
CHATER MIKADO,B-,0.0
CHATER MIKADO,--,0.0
CHATER POWER,TT1,0.0
CHATER ROCK,--,0.0
CHATER ROCK,H,0.0
CHATER ROCK,TT1/H,0.0
CHATER ROCK,TT/H,0.0
CHATER ROCK,TT/H/B1,0.0
CHATER ROCK,TT/B/H,0.0
CHATER THUNDER,B1/H1,0.0
CHATER THUNDER,B/H,0.0
CHATER THUNDER,TT1/B/H,0.0
CHATER THUNDER,TT/B/H,0.0
CHATER WAY,H1,0.0
CHATER WAY,H,0.0
CHAUTAUQUA,H/XB1,0.0
CHAUTAUQUA,H/XB,0.0
CHAUTAUQUA,TT1/H-/XB-,0.0
CHAUTAUQUA,TT,0.0
CHAUTAUQUA,TT/B1,0.0
CHAUTAUQUA,TT/B,0.0
CHAUTAUQUA,TT-/B-,0.0
CHEEKY TOO,B1,0.0
CHEEKY TOO,B,0.0
CHEER WIN,--,0.0
CHEER WIN,B1/H1,0.0
CHEER WIN,B/H,0.0
CHEER,--,0.0
CHEER,B1,0.0
CHEER,B,0.0
CHEERFUL BOY,B1,0.0
CHEERFUL BOY,B-,0.0
CHEERFUL BOY,B2,0.0
CHEERFUL BOY,B,0.07407407407407407
CHEERFUL DOUBLE,--,0.1702127659574468
CHEERFUL FRAME,--,0.21052631578947367
CHEERFUL GIGGLES,--,0.13333333333333333
CHEERFULJET,--,0.0
CHEERS AND CHEERS,--,0.08333333333333333
CHEERS CONQUEROR,--,0.0
CHEERS CONQUEROR,TT1,0.0
CHEERS CONQUEROR,TT/B1,0.0
CHEERS CONQUEROR,TT/B2,0.0
CHEERS CONQUEROR,TT/B-,0.0
CHEERS CONQUEROR,TT/V1,0.0
CHEERS CONQUEROR,TT/V,0.0
CHEERS CONQUEROR,TT/V-,0.0
CHEERS CONQUEROR,TT,0.09090909090909091
CHEERS JOY,--,0.05714285714285714
CHEERS VICTORIES,--,0.1875
CHEETAH BOY,--,0.14285714285714285
CHEF,--,0.058823529411764705
CHEMICAL CHARGE,--,0.0
CHERYL'S HORSE,--,0.0
CHEVALIER STAR,--,0.04
CHIMBORAA,--,0.0
CHIN CHUN,--,0.0
CHINA ANGEL,--,0.0
CHINA ANGEL,B1,0.0
CHINA DELIGHT,--,0.2222222222222222
CHINA DRAGON,TT1,0.0
CHINA DRAGON,TT,0.0
CHINA DRAGON,TT/H,1.0
CHINA DRAGON,TT/H/B1,0.0
CHINA DRAGON,TT/B/H,0.0
CHINA GOOD,TT1/B1,0.0
CHINA GOOD,TT/B-,0.0
CHINA GOOD,TT,0.0
CHINA GOOD,TT/CP1,0.0
CHINA GOOD,TT/CP,0.0
CHINA GOOD,TT/CP-/B2,0.0
CHINA GOOD,TT/B,0.08333333333333333
CHINA POWER,--,0.06666666666666667
CHINCHON,B1,0.0
CHINCHON,B-,0.0
CHINCHON,--,0.0
CHINCHON,V1,0.0
CHINCHON,B2,0.0
CHINCHON,B,0.0
CHIU CHOW KID,--,0.08
CHOICE EXCHEQUER,--,0.037037037037037035
CHOICE TREASURE,--,0.11764705882352941
CHOIR,--,0.0
CHOIR,TT1,0.0
CHOIR,TT,0.2
CHOK CHOK,--,0.13793103448275862
CHOSEN WIN,--,0.0
CHUNG WAH SPIRIT,--,0.0
CIRCUIT FORTUNE,--,0.25
CIRCUIT GLORY,--,0.034482758620689655
CIRCUIT HASSLER,TT1,0.0
CIRCUIT HASSLER,TT,0.0
CIRCUIT HASSLER,TT/B1/H1,0.0
CIRCUIT HASSLER,TT/B/H,0.0
CIRCUIT HASSLER,TT/B,0.0
CIRCUIT HASSLER,TT/B-/CP1,0.0
CIRCUIT HASSLER,TT/CP-/P1,0.0
CIRCUIT HASSLER,TT/P,0.0
CIRCUIT KING,--,0.05084745762711865
CIRCUIT LAND,SR1,0.0
CIRCUIT LAND,SR,0.0
CIRCUIT LAND,SR-/CP1,0.0
CIRCUIT LAND,CP,0.0
CIRCUIT LAND,CP-/H1,0.0
CIRCUIT LAND,H,0.0
CIRCUIT STAR,--,0.8
CIRRUS DES AIGLES,--,0.04878048780487805
CITRON SPIRIT,--,0.0
CITY DELIGHT,--,0.16666666666666666
CITY DRAGON,--,0.0
CITY KING,--,0.09090909090909091
CITY LEGEND,--,0.16666666666666666
CITY OF LIGHTS,--,0.02127659574468085
CITY POWER,TT/B,0.0
CITY WINNER,--,0.0
CITYSCAPE,TT1/CP1,0.0
CITYSCAPE,TT/CP,0.3333333333333333
CITYSCAPE,TT/CP-/B1,0.0
CITYSCAPE,TT/B,0.0
CLANCY AVENUE,B1,0.0
CLANCY AVENUE,B-/V1,0.0
CLANCY AVENUE,V,0.0
CLANCY AVENUE,V-/B2,0.0
CLANCY AVENUE,B,0.0
CLANCY AVENUE,B-,0.0
CLANCY AVENUE,--,0.1
CLASSA,--,0.0
CLASSA,TT1,1.0
CLASSA,TT,0.0
CLASSA,TT/B,0.14285714285714285
CLASSIC AWARDS,H1,0.0
CLASSIC AWARDS,H,0.0
CLASSIC AWARDS,H-,0.0
CLASSIC AWARDS,XB1,0.0
CLASSIC AWARDS,XB-,0.0
CLASSIC AWARDS,--,0.18181818181818182
CLASSIC BOY,--,0.07692307692307693
CLASSIC ENERGY,--,0.0
CLASSIC ENERGY,H1,0.0
CLASSIC ENERGY,H,0.0
CLASSIC ENERGY,B,1.0
CLASSIC ENERGY,B-/XB1,0.0
CLASSIC ENERGY,XB,0.0
CLASSIC FIGURE,--,0.09090909090909091
CLASSIC JEWELLERY,H1,0.0
CLASSIC JEWELLERY,H,0.125
CLASSIC VINEGAR,B1,0.0
CLASSIC VINEGAR,B-,0.0
CLASSIC VINEGAR,--,0.0
CLASSIC VINEGAR,B2,0.0
CLASSIC VINEGAR,B,0.3
CLASSIER,--,0.045454545454545456
CLASSY VICTOR,--,0.3125
CLEAR CHOICE,--,0.4166666666666667
CLEARLY SILVER,--,0.058823529411764705
CLEMENT LEGEND,--,0.0
CLEMENT SPIRIT,--,0.05555555555555555
CLEVER BEAVER,--,0.0
CLEVER SPIRIT,--,0.0
CLOUD NINE,--,0.1111111111111111
CLOVIS,--,0.0
CLOWN MASTER,B1,0.0
CLOWN MASTER,B,0.0
CLOWN MASTER,B-/H1,0.0
CLOWN MASTER,H,0.0
CLOWN MASTER,H-,0.0
CLUB LIFE,XB1,0.0
CLUB LIFE,XB,0.5
CLYDESIDER,H1,1.0
COBY BOY,XB1,0.0
COBY BOY,XB,0.0
COBY BOY,XB/CP1,0.0
COBY BOY,CP/XB,0.0
COBY BOY,TT1/CP-/XB-/B1,0.0
COBY BOY,TT-/B-/CP2,0.0
COBY BOY,CP-/XB2,0.0
COBY BOY,XB/SB1,0.0
COBY BOY,SB/XB,0.2
COBY BOY,TT2/SB-/XB-/B2,0.0
COBY BOY,TT/B,0.0
COBY BOY,TT-/B-,0.0
COBY BOY,--,0.0
COBY BOY,B2,0.0
COBY BOY,B,0.0
CODE STAR,--,0.0
COFFEE FEVER,TT1,0.0
COFFEE FEVER,TT,0.0
COFFEE FEVER,TT-/SR1,0.0
COFFEE FEVER,SR,0.0
COFFEE FEVER,TT2/SR-,0.0
COFFEE FEVER,TT/B1,0.0
COFFEE FEVER,TT/B,0.0
COFFEE FEVER,TT/B/XB1,0.0
COFFEE FEVER,TT-/B/XB,0.0
COFFEE FEVER,B/XB,0.0
COFFEE FEVER,B-/XB/H1/P1,0.0
COFFEE FEVER,H/P/XB,0.08333333333333333
COFFEE FEVER,P-/H/XB/B2,0.0
COFFEE FEVER,B-/H/XB/PC1,0.0
COFFEE FEVER,PC-/H/XB/B2,0.0
COFFEE FEVER,H/PC/XB,0.2727272727272727
COFFEE FEVER,B/H/XB,0.0
COFFEE FEVER,B-/H/XB/PC2,0.0
COLCHESTER,--,0.0
COLLAGEN,--,0.0
COLLAGEN,B1,0.0
COLLAGEN,B,0.4166666666666667
COLLATOR,--,0.5
COLLATOR,TT1,0.0
COLLATOR,TT/B1,0.0
COLLATOR,TT,0.0
COLLATOR,TT/B2,0.0
COLLATOR,TT/B,0.25
COLLATOR,TT/B-,0.0
COLLECTION,TT1/H1,0.0
COLLECTION,TT/H,0.08695652173913043
COLLECTION,TT/H/CP1,0.0
COLLECTION,TT/CP/H,0.0
COLLECTION,TT/CP-/H/B1,0.0
COLLECTION,TT/B-/H,0.0
COLOSSUS,--,0.0
COLOURFUL ACHIEVER,--,0.0
COLOURFUL PROFIT,TT1,0.0
COLOURFUL PROFIT,TT,0.0
COLOURFUL PROFIT,TT/CP1,0.0
COLOURFUL PROFIT,TT/CP,0.14285714285714285
COLOURFUL PROFIT,TT/CP-/B1,0.0
COLOURFUL PROFIT,TT/B,0.04
COLUMBUS LINE,TT1/B1,0.0
COLUMBUS LINE,TT/B,0.15789473684210525
COME ON WONGCHOY,XB1,0.0
COME ON WONGCHOY,XB,0.0
COME ON WONGCHOY,XB/P1,0.0
COME ON WONGCHOY,XB/P2,0.0
COME ON WONGCHOY,P/XB,0.08333333333333333
COME ON WONGCHOY,P-/XB,0.0
COMEBACK KID,--,0.0
COMFORT LIFE,TT1/B1,0.0
COMFORT LIFE,TT/B-,0.0
COMFORT LIFE,TT,0.0
COMFORT LIFE,TT/B2,0.0
COMFORT LIFE,TT/B,0.0
COMMANDANT,--,0.0
COMMON GOAL,--,0.0
COMMON GOAL,CP1,0.0
COMMON GOAL,CP,0.0
COMMON GOAL,CP-/V1,0.0
COMMON GOAL,TT1/V-/XB1,0.0
COMMON GOAL,TT/XB/B1,0.0
COMMON GOAL,TT/B/XB,0.0
COMMON GOAL,TT/B-/XB-,0.0
COMMON GOAL,TT,0.0
COMPACT YARN,--,0.0
COMPASSION STAR,--,0.0
COMPLACENCY,TT1/XB1,0.0
COMPLACENCY,TT/XB,0.0
COMPLACENCY,TT/P-/H/XB,0.0
COMPLACENCY,TT/H/XB,0.0
COMPLACENCY,TT-/H-/XB,0.0
CONFUCIUS CLASSIC,TT1,0.0
CONFUCIUS CLASSIC,TT,0.0
CONFUCIUS CLASSIC,TT/H1,0.0
CONFUCIUS CLASSIC,TT/H,0.09090909090909091
CONFUCIUS ELITE,--,0.0
CONFUCIUS SPIRIT,--,0.0
CONFUCIUS WARRIOR,--,0.0
CONNOISSEUR'S PICK,--,0.0
CONQUEROR,--,0.0
CONSISTENT,--,0.0
CONSORT,--,0.0
CONTE,--,0.0
CONTENTMENT,--,0.0
CONTENTMENT,TT1/CP1,0.0
CONTENTMENT,TT/CP-/P1,0.0
CONTENTMENT,TT/P-/H1,0.0
CONTENTMENT,TT/H-,0.0
CONTENTMENT,TT,0.1
CONTENTMENT,TT/B1,0.0
CONTENTMENT,TT/B-/H2,0.0
CONTENTMENT,TT/H,0.0
CONTENTMENT,TT/H-/CP2,0.0
CONTENTMENT,TT/CP,0.0
CONTRIBUTION,--,0.0
CONTRIBUTION,CP1,0.0
CONTRIBUTION,CP,0.0
CONTRIBUTION,CP-/B1,0.0
CONTRIBUTION,B-/CP2,0.0
CONTRIBUTION,CP/H1,0.0
CONTRIBUTION,H/CP,0.0
CONTRIBUTION,CP-/H,0.0
CONTRIBUTION,H,0.10526315789473684
CONVEY,TT1/B1/H1,0.0
CONVEY,TT/B/H,0.0
CONVEY,TT-/B-/H-/SR1,0.0
CONVEY,SR,0.0
CONVEY,SR-/H2,0.0
CONVEY,H,0.0
CONVEY,H/V1,0.0
CONVEY,H/V,0.0
CONVEY,V-/H,0.0
CONVEY,--,0.0
CONVINCIBLE,--,0.35714285714285715
COOL AND NEAT,B1,0.0
COOL AND NEAT,B-/P1,0.0
COOL AND NEAT,P,0.0
COOL AND NEAT,P-/B2,0.0
COOL AND NEAT,B,0.1111111111111111
COOL AND NEAT,--,0.3333333333333333
COOL AND NEAT,B2,0.0
COOL AND NEAT,B-,0.0
COOL BEAN,TT1,0.0
COOL BEAN,TT/SR1,0.0
COOL BEAN,TT/SR,0.0
COOL BEAN,TT/SR-/CP1,0.0
COOL BEAN,TT/CP,0.0
COOL BEAN,TT-/CP-,0.0
COOL BEAN,CP2,0.0
COOL BEAN,--,0.0
COOL BROTHERS,CP1,0.0
COOL BROTHERS,CP-/B1,0.0
COOL BROTHERS,CP,0.2857142857142857
COOL BROTHERS,CP-,0.0
COOL BROTHERS,--,0.0
COOL PAL,--,0.0
COOL PAL,TT1,0.0
COOL PAL,TT,0.0
COOL PAL,TT/B1,0.0
COOL PAL,TT/B-,0.0
COOL PAL,TT/B2,0.0
COOL PAL,TT/B,0.08333333333333333
COOL TEAM,H1,0.0
COOL TEAM,H-,0.0
COOL TEAM,--,1.0
COOL TEAM,CP1,0.0
COOL TEAM,CP-/B1,0.0
COOL TEAM,H,0.0
COOL TEAM,H-/B2,0.0
COOL TEAM,B,0.0
COPY STAR,--,0.0
COPY STAR,B1,0.0
COPY STAR,B,0.0
COPY STAR,B-/P1,0.0
COPY STAR,P-/B2,0.0
COPY STAR,B-/P2,0.0
COPY STAR,P,0.16
CORAL LUCKY STAR,--,0.0
CORAL LUCKY STAR,B,0.3333333333333333
CORPORAL JONES,--,0.0
CORRE RAPIDO,--,0.0
COSMIC BOOM,--,0.038461538461538464
COSMO ONE,B-,0.0
COSMO ONE,--,0.16666666666666666
COSMO ONE,XB1/B2,0.0
COSMO SUCCESSOR,H1,0.0
COSMO SUCCESSOR,H,0.1875
COSMO SUCCESSOR,H-,0.0
COSMO SUCCESSOR,P1,0.0
COSMO SUCCESSOR,P,0.0
COSMO SUCCESSOR,P-/B1,0.0
COSMO SUCCESSOR,B-,0.0
COSMO SUCCESSOR,--,0.0
COSMO SUCCESSOR,B2,0.0
COSMO SUCCESSOR,B,0.0625
