race_id,horse_id,clean_name,won,draw,actual_weight,declared_weight,horse_rating,last_win_rating,ST_win_rate,HV_win_rate,last_form_going,ST_vs_HV_pref,AWT_win_rate,Turf_win_rate,AWT_vs_Turf_pref,surface,days_since_last_run,class_diff,rating_diff,gear_changed,recent_avg_pos,recent_win_rate,distance_win_rate,gear_win_rate,jockey_win_rate,trainer_win_rate,venue,going,config,norm_implied_prob,prev_run_vet_finding
4217,2,A BEAUTIFUL,0.0,12.0,116.0,1065.0,60.0,60.0,0.074074074074074,0.0,GOOD,Sha Tin,0.0,0.0689655172413793,Turf,0.0,27.0,0.0,0.0,0,3.75,0.0,0.0476190476190476,0.0689655172413793,0.3333333333333333,0.0689655172413793,ST,GOOD,B+2,0.1236796385791065,0.0
4274,2,A BEAUTIFUL,0.0,10.0,120.0,1068.0,60.0,60.0,0.0714285714285714,0.0,GOOD,Sha Tin,0.0,0.0666666666666666,Turf,0.0,22.0,1.0,0.0,0,3.75,0.0,0.0454545454545454,0.0666666666666666,0.0,0.0666666666666666,ST,GOOD,C+3,0.0621088402997693,0.0
4358,2,A BEAUTIFUL,0.0,6.0,119.0,1055.0,60.0,60.0,0.0689655172413793,0.0,GOOD,Sha Tin,0.0,0.064516129032258,Turf,0.0,35.0,0.0,0.0,0,5.0,0.0,0.0434782608695652,0.064516129032258,0.0,0.064516129032258,ST,GOOD TO FIRM,A,0.0510769909869249,0.0
4503,2,A BEAUTIFUL,0.0,1.0,113.0,1057.0,60.0,60.0,0.0666666666666666,0.0,GOOD,Sha Tin,0.0,0.0625,Turf,0.0,56.0,-1.0,0.0,0,7.5,0.0,0.0,0.0625,0.0,0.0625,ST,GOOD,C+3,0.008232190275551,0.0
3813,3,A FAST ONE,0.0,11.0,122.0,1187.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,30.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0606060606060606,HV,GOOD TO FIRM,C,0.0084461242334428,0.0
3851,3,A FAST ONE,0.0,13.0,125.0,1174.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,17.0,0.0,0.0,0,12.0,0.0,0.0,0.0,0.0,0.0,ST,GOOD TO FIRM,A+3,0.0081678019272467,0.0
3939,3,A FAST ONE,0.0,9.0,124.0,1196.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,36.0,0.0,0.0,0,11.5,0.0,0.0,0.0,0.0,0.0,ST,GOOD TO FIRM,B+2,0.013393578904439,0.0
3136,4,A SHIN HIKARI,0.0,10.0,125.0,1082.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,30.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,ST,GOOD TO FIRM,C+3,0.0127621492289151,0.0
3173,4,A SHIN HIKARI,0.0,12.0,125.0,1067.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,14.0,0.0,0.0,0,8.0,0.0,0.0,0.0,0.0,0.0,ST,GOOD,B+2,0.0254308271518028,0.0
3258,4,A SHIN HIKARI,0.0,5.0,121.0,1065.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,31.0,0.0,0.0,0,9.5,0.0,0.0,0.0,0.25,0.0,HV,GOOD,C,0.0084656458677688,0.0
3306,4,A SHIN HIKARI,0.0,2.0,116.0,1078.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,21.0,0.0,0.0,0,10.0,0.0,0.0,0.0,0.0,0.0,HV,GOOD,A,0.0165269418182668,0.0
3377,4,A SHIN HIKARI,0.0,6.0,116.0,1086.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,28.0,0.0,0.0,0,9.5,0.0,0.0,0.0,0.0,0.0,HV,GOOD,A,0.0233211756840242,0.0
3397,4,A SHIN HIKARI,0.0,14.0,112.0,1077.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,11.0,0.0,0.0,0,10.25,0.0,0.0,0.0,0.0,0.0,ST,GOOD,A,0.0096438165572779,0.0
3459,4,A SHIN HIKARI,0.0,2.0,129.0,1083.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,24.0,1.0,0.0,0,9.25,0.0,0.0,0.0,0.0,0.0,HV,GOOD,B,0.0905747837699429,0.0
3495,4,A SHIN HIKARI,0.0,2.0,131.0,1081.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,14.0,0.0,0.0,0,7.75,0.0,0.0,0.0,0.0,0.0,HV,GOOD,C,0.1454830538176918,0.0
3607,4,A SHIN HIKARI,0.0,4.0,130.0,1059.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,45.0,0.0,0.0,0,6.75,0.0,0.0,0.0,0.2,0.0,ST,GOOD,B+2,0.0806796809314601,0.0
3661,4,A SHIN HIKARI,0.0,12.0,123.0,1058.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,22.0,0.0,0.0,0,5.5,0.0,0.0,0.0,0.1666666666666666,0.0,ST,GOOD TO FIRM,A+3,0.0581823546151228,0.0
3690,4,A SHIN HIKARI,0.0,11.0,127.0,1055.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,1.0,10.0,0.0,0.0,0,6.5,0.0,0.0,0.0,0.0,0.0,ST,FAST,A,0.0182697109483153,0.0
3720,4,A SHIN HIKARI,0.0,12.0,125.0,1048.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,11.0,0.0,0.0,0,6.25,0.0,0.0,0.0,0.2,0.0,ST,GOOD,A,0.0505776828641371,0.0
3756,4,A SHIN HIKARI,0.0,6.0,121.0,1049.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,14.0,0.0,0.0,0,8.0,0.0,0.0,0.0,0.1666666666666666,0.0,ST,GOOD TO FIRM,B+2,0.0301518450009983,0.0
3866,4,A SHIN HIKARI,0.0,1.0,117.0,1059.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,105.0,0.0,0.0,0,9.5,0.0,0.0,0.0,0.0,0.0,HV,GOOD TO FIRM,B,0.0582554762613125,0.0
3921,4,A SHIN HIKARI,0.0,1.0,115.0,1045.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,20.0,0.0,0.0,0,9.5,0.0,0.0,0.0,0.0,0.0,ST,GOOD TO FIRM,A,0.0314569696027815,0.0
3961,4,A SHIN HIKARI,0.0,11.0,113.0,1042.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,15.0,0.0,0.0,0,11.5,0.0,0.0,0.0,0.0,0.0,ST,GOOD TO FIRM,C,0.011238980556233,0.0
4006,4,A SHIN HIKARI,0.0,11.0,111.0,1043.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,17.0,0.0,0.0,0,11.0,0.0,0.0,0.0,0.0,0.0,HV,GOOD TO FIRM,B,0.0225931843379145,0.0
4024,4,A SHIN HIKARI,0.0,10.0,112.0,1034.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,7.0,0.0,0.0,0,9.75,0.0,0.0,0.0,0.0,0.0,HV,GOOD,C,0.0254757850759765,0.0
4082,4,A SHIN HIKARI,0.0,9.0,113.0,1042.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,21.0,0.0,0.0,0,9.5,0.0,0.0,0.0,0.0,0.0,HV,GOOD,B,0.0225939289861144,0.0
4126,4,A SHIN HIKARI,1.0,1.0,113.0,1037.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,1.0,18.0,0.0,0.0,0,8.75,0.0,0.0,0.0,0.0,0.0,ST,GOOD,A,0.0737878657140986,0.0
4185,4,A SHIN HIKARI,0.0,5.0,110.0,1048.0,60.0,60.0,0.0909090909090909,0.0,GOOD,Sha Tin,0.5,0.0,AWT,0.0,24.0,0.0,0.0,0,6.75,0.25,0.0,0.05,0.1,0.05,HV,GOOD,C,0.1235816501718669,0.0
4231,4,A SHIN HIKARI,0.0,9.0,117.0,1036.0,60.0,60.0,0.0909090909090909,0.0,GOOD,Sha Tin,0.5,0.0,AWT,1.0,18.0,0.0,0.0,0,6.0,0.25,0.0,0.0476190476190476,0.0,0.0476190476190476,ST,GOOD,A,0.1267687347838095,0.0
4269,4,A SHIN HIKARI,0.0,4.0,118.0,1035.0,60.0,60.0,0.0833333333333333,0.0,GOOD,Sha Tin,0.3333333333333333,0.0,AWT,0.0,14.0,0.0,0.0,0,4.0,0.25,0.0,0.0454545454545454,0.0909090909090909,0.0454545454545454,ST,GOOD,C+3,0.0479121824302656,0.0
4324,4,A SHIN HIKARI,0.0,13.0,118.0,1037.0,60.0,60.0,0.0769230769230769,0.0,GOOD,Sha Tin,0.3333333333333333,0.0,AWT,1.0,21.0,0.0,0.0,0,3.5,0.25,0.3333333333333333,0.0434782608695652,0.0833333333333333,0.0434782608695652,ST,GOOD,A,0.1480934174842842,0.0
4405,4,A SHIN HIKARI,0.0,7.0,118.0,1040.0,60.0,60.0,0.0714285714285714,0.0,GOOD,Sha Tin,0.25,0.0,AWT,0.0,34.0,0.0,0.0,0,5.5,0.0,0.0,0.0416666666666666,0.0,0.0416666666666666,ST,GOOD TO YIELDING,C+3,0.091360587139866,0.0
4433,4,A SHIN HIKARI,0.0,6.0,110.0,1017.0,60.0,60.0,0.0666666666666666,0.0,GOOD,Sha Tin,0.25,0.0,AWT,0.0,11.0,0.0,0.0,0,6.0,0.0,0.25,0.04,0.0,0.04,HV,GOOD TO FIRM,A,0.0731274924729776,0.0
4482,4,A SHIN HIKARI,0.0,11.0,116.0,1029.0,60.0,60.0,0.0666666666666666,0.0,GOOD,Sha Tin,0.25,0.0,AWT,0.0,18.0,0.0,0.0,0,8.0,0.0,0.0,0.0384615384615384,0.0,0.0384615384615384,ST,GOOD,C,0.0312425597740701,0.0
4508,4,A SHIN HIKARI,0.0,10.0,115.0,1018.0,60.0,60.0,0.0625,0.0,GOOD,Sha Tin,0.25,0.0,AWT,1.0,10.0,0.0,0.0,0,8.0,0.0,0.2,0.037037037037037,0.0769230769230769,0.037037037037037,ST,GOOD,A,0.1201872845518946,0.0
4536,4,A SHIN HIKARI,0.0,11.0,113.0,1019.0,60.0,60.0,0.0588235294117647,0.0,GOOD,Sha Tin,0.2,0.0,AWT,0.0,11.0,0.0,0.0,0,9.0,0.0,0.0,0.0357142857142857,0.0714285714285714,0.0357142857142857,ST,GOOD TO FIRM,B+2,0.0177508792911702,0.0
4840,5,A SHIN HOOF,0.0,6.0,125.0,1121.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,30.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0666666666666666,0.0344827586206896,HV,GOOD,A,0.0153526459243001,0.0
4905,5,A SHIN HOOF,0.0,10.0,125.0,1132.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,25.0,0.0,0.0,0,11.0,0.0,0.0,0.0,0.0,0.0,ST,GOOD TO FIRM,C,0.0081797111874076,0.0
4303,6,A STAR LUSTER,0.0,8.0,125.0,1180.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,30.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,ST,GOOD,B+2,0.0387927870331013,0.0
4074,7,A-SPIRIT,0.0,1.0,126.0,1135.0,52.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,30.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,ST,GOOD,C+3,0.010907680323068,0.0
4109,7,A-SPIRIT,0.0,4.0,120.0,1131.0,52.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,14.0,0.0,0.0,0,12.0,0.0,0.0,0.0,0.0,0.0,ST,GOOD,A+3,0.0081392701034139,0.0
4157,7,A-SPIRIT,0.0,1.0,124.0,1109.0,50.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,20.0,0.0,-2.0,0,12.0,0.0,0.0,0.0,0.0,0.0,ST,GOOD,C+3,0.0081995067475449,0.0
4240,7,A-SPIRIT,0.0,11.0,121.0,1098.0,48.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,32.0,0.0,-2.0,0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,HV,GOOD,B,0.0082101858270977,0.0
4390,7,A-SPIRIT,0.0,3.0,116.0,1083.0,45.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,59.0,0.0,-3.0,1,10.5,0.0,0.0,0.0,0.0,0.0,ST,GOOD TO YIELDING,C,0.0082253037354969,0.0
4483,7,A-SPIRIT,0.0,1.0,112.0,1099.0,44.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,36.0,0.0,-1.0,1,8.5,0.0,0.0,0.0,0.0,0.0,ST,GOOD,C,0.0280935122313847,0.0
4509,7,A-SPIRIT,0.0,6.0,114.0,1089.0,42.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,1.0,10.0,0.0,-2.0,0,6.75,0.0,0.0,0.0,0.0,0.0,ST,GOOD,A,0.022119816601349,0.0
4548,7,A-SPIRIT,0.0,2.0,132.0,1103.0,38.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,81.0,1.0,-4.0,0,7.5,0.0,0.0,0.0,0.0,0.0,ST,GOOD TO FIRM,A,0.0427828664209819,0.0
4604,7,A-SPIRIT,0.0,5.0,132.0,1092.0,38.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,21.0,0.0,0.0,1,6.5,0.0,0.0,0.0,0.0,0.0,ST,GOOD TO FIRM,A,0.0852244126147328,0.0
4679,7,A-SPIRIT,1.0,8.0,131.0,1090.0,37.0,,0.0,0.0,GOOD TO FIRM,Neutral,0.0,0.0,Neutral,0.0,28.0,0.0,-1.0,1,6.25,0.0,0.0,0.0,0.1304347826086956,0.0,ST,GOOD TO FIRM,C,0.1686168959362222,0.0
4746,7,A-SPIRIT,0.0,10.0,117.0,1102.0,44.0,37.0,0.1111111111111111,0.0,GOOD TO FIRM,Sha Tin,0.0,0.1111111111111111,Turf,0.0,28.0,-1.0,7.0,0,5.25,0.25,0.5,1.0,0.1666666666666666,0.1,ST,GOOD TO FIRM,C,0.0681486415679917,0.0
4834,7,A-SPIRIT,0.0,13.0,119.0,1112.0,45.0,37.0,0.1,0.0,GOOD TO FIRM,Sha Tin,0.0,0.1,Turf,0.0,35.0,0.0,1.0,0,3.5,0.25,0.0,0.5,0.0,0.0909090909090909,ST,GOOD TO FIRM,C+3,0.1471634378754619,0.0
4884,7,A-SPIRIT,1.0,5.0,118.0,1123.0,45.0,37.0,0.0909090909090909,0.0,GOOD TO FIRM,Sha Tin,0.0,0.0909090909090909,Turf,0.0,21.0,0.0,0.0,0,4.0,0.25,0.0,0.3333333333333333,0.0,0.0833333333333333,ST,GOOD TO FIRM,B+2,0.2248554817887374,0.0
4960,7,A-SPIRIT,0.0,6.0,127.0,1116.0,51.0,45.0,0.1666666666666666,0.0,GOOD TO FIRM,Sha Tin,0.0,0.1666666666666666,Turf,0.0,31.0,0.0,6.0,0,3.5,0.5,0.0,0.5,0.3333333333333333,0.1538461538461538,HV,GOOD,C,0.3524104345994601,0.0
5276,7,A-SPIRIT,0.0,5.0,126.0,1114.0,51.0,45.0,0.1666666666666666,0.0,GOOD TO FIRM,Sha Tin,0.0,0.1538461538461538,Turf,0.0,122.0,0.0,0.0,0,4.75,0.25,0.3333333333333333,0.4,0.16,0.1428571428571428,ST,GOOD TO FIRM,C+3,0.1710843420029227,0.0
4351,8,AASHIQ,0.0,8.0,125.0,1094.0,52.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,30.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.1538461538461538,0.1333333333333333,ST,GOOD TO FIRM,A,0.0385931521346358,0.0
4481,8,AASHIQ,0.0,6.0,127.0,1074.0,52.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,49.0,0.0,0.0,0,11.0,0.0,0.0,0.0,0.0,0.0,ST,GOOD,C,0.0476837242665806,0.0
4687,8,AASHIQ,0.0,7.0,120.0,1089.0,49.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,147.0,0.0,-3.0,1,8.0,0.0,0.0,0.0,0.0,0.0,ST,GOOD,C+3,0.062520397347686,0.0
4742,8,AASHIQ,0.0,10.0,122.0,1081.0,49.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,21.0,0.0,0.0,1,7.333333333333333,0.0,0.0,0.0,0.0,0.0,ST,GOOD TO FIRM,C,0.0733150180150613,0.0
4813,8,AASHIQ,0.0,9.0,118.0,1067.0,47.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,28.0,0.0,-2.0,0,7.75,0.0,0.0,0.0,0.0,0.0,ST,GOOD TO FIRM,B+2,0.024502748513352,0.0
4870,8,AASHIQ,0.0,6.0,119.0,1060.0,46.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,21.0,0.0,-1.0,0,6.25,0.0,0.0,0.0,0.0,0.0,ST,GOOD TO FIRM,A+3,0.1603391477269281,0.0
4923,8,AASHIQ,0.0,10.0,119.0,1056.0,45.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,20.0,0.0,-1.0,0,6.0,0.0,0.0,0.0,0.0,0.0,ST,GOOD TO FIRM,C+3,0.1156255236581885,0.0
4980,8,AASHIQ,0.0,11.0,117.0,1054.0,43.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,25.0,0.0,-2.0,0,5.5,0.0,0.0,0.0,0.0,0.0,HV,GOOD,A,0.0885482981215458,0.0
5074,8,AASHIQ,0.0,9.0,114.0,1051.0,41.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,39.0,0.0,-2.0,1,5.5,0.0,0.0,0.0,0.0,0.0,ST,GOOD,C,0.0667401612229628,0.0
5483,8,AASHIQ,0.0,7.0,132.0,1045.0,38.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,216.0,1.0,-3.0,1,7.0,0.0,0.0,0.0,0.0,0.0,ST,GOOD,A+3,0.1408713260565221,0.0
5501,8,AASHIQ,0.0,9.0,129.0,1026.0,36.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,7.0,0.0,-2.0,1,7.75,0.0,0.0,0.0,0.0,0.0,ST,GOOD,B+2,0.1287784808267739,0.0
5593,8,AASHIQ,1.0,7.0,127.0,1040.0,34.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,36.0,0.0,-2.0,0,8.25,0.0,0.0,0.0,0.0,0.0,ST,GOOD,A+3,0.3400396942504194,0.0
5642,8,AASHIQ,0.0,6.0,132.0,1049.0,39.0,34.0,0.0909090909090909,0.0,GOOD,Sha Tin,0.0,0.0833333333333333,Turf,1.0,21.0,0.0,5.0,0,6.25,0.25,0.1666666666666666,0.5,0.25,0.0833333333333333,ST,WET SLOW,A,0.0885278933131898,0.0
5700,8,AASHIQ,0.0,12.0,133.0,1050.0,39.0,34.0,0.0833333333333333,0.0,GOOD,Sha Tin,0.0,0.0833333333333333,Turf,0.0,24.0,0.0,0.0,0,5.5,0.25,0.1428571428571428,0.3333333333333333,0.0,0.0769230769230769,ST,GOOD,C,0.0806492991220046,0.0
5777,8,AASHIQ,0.0,5.0,130.0,1044.0,39.0,34.0,0.0769230769230769,0.0,GOOD,Sha Tin,0.0,0.0769230769230769,Turf,0.0,28.0,0.0,0.0,0,5.25,0.25,0.125,0.25,0.0,0.0714285714285714,HV,GOOD TO YIELDING,A,0.0338788381996428,0.0
5933,8,AASHIQ,0.0,6.0,131.0,1041.0,38.0,34.0,0.0769230769230769,0.0,GOOD,Sha Tin,0.0,0.0714285714285714,Turf,1.0,59.0,0.0,-1.0,0,5.75,0.25,0.1111111111111111,0.2,0.0,0.0666666666666666,ST,GOOD,A,0.0340308354611548,0.0
6175,8,AASHIQ,0.0,3.0,120.0,1057.0,36.0,34.0,0.0714285714285714,0.0,GOOD,Sha Tin,0.0,0.0714285714285714,Turf,0.0,154.0,0.0,-2.0,1,8.0,0.0,0.1,0.0,0.0,0.0,ST,GOOD TO FIRM,B+2,0.0425045824217652,0.0
6203,8,AASHIQ,0.0,6.0,124.0,1043.0,36.0,34.0,0.0666666666666666,0.0,GOOD TO FIRM,Sha Tin,0.0,0.0666666666666666,Turf,0.0,11.0,0.0,0.0,1,6.75,0.0,0.0,0.0,0.0,0.0,HV,YIELDING,C,0.1022616636822018,0.0
6246,8,AASHIQ,0.0,1.0,121.0,1036.0,35.0,34.0,0.0666666666666666,0.0,GOOD TO FIRM,Sha Tin,0.0,0.0625,Turf,0.0,18.0,0.0,-1.0,0,7.25,0.0,0.0,0.0,0.0,0.0,ST,GOOD TO FIRM,C+3,0.0623868487034007,0.0
4809,9,AASHIQUI,0.0,6.0,126.0,1132.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,30.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,ST,GOOD,B+2,0.0081516637384696,0.0
4903,9,AASHIQUI,0.0,9.0,125.0,1123.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,35.0,0.0,0.0,0,12.0,0.0,0.0,0.0,0.25,0.1052631578947368,ST,GOOD TO FIRM,C,0.0080500017981788,0.0
5006,9,AASHIQUI,0.0,4.0,120.0,1091.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,42.0,0.0,0.0,0,13.0,0.0,0.0,0.0,0.1481481481481481,0.1025641025641025,ST,GOOD,A,0.0081193363552521,0.0
5100,9,AASHIQUI,0.0,5.0,119.0,1096.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,38.0,0.0,0.0,0,12.0,0.0,0.0,0.0,0.0,0.1,HV,GOOD TO FIRM,C,0.0081696034189624,0.0
5163,9,AASHIQUI,0.0,3.0,120.0,1093.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,24.0,0.0,0.0,0,12.0,0.0,0.0,0.0,0.1428571428571428,0.0975609756097561,ST,GOOD,C,0.008201082777677,0.0
5560,10,ABLE DEED,0.0,13.0,126.0,1016.0,100.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,30.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0952380952380952,ST,GOOD,A,0.032609114736698,0.0
5484,11,ABLE DRAGON,1.0,9.0,125.0,1182.0,52.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,30.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,ST,GOOD,A+3,0.0335886090537468,0.0
5596,11,ABLE DRAGON,0.0,8.0,120.0,1161.0,65.0,52.0,1.0,0.0,GOOD,Sha Tin,0.0,1.0,Turf,0.0,43.0,-1.0,13.0,0,1.0,1.0,1.0,1.0,0.5,0.1162790697674418,ST,GOOD,A+3,0.4707457656012673,0.0
5679,11,ABLE DRAGON,0.0,11.0,122.0,1181.0,65.0,52.0,0.5,0.0,GOOD,Sha Tin,0.0,0.5,Turf,0.0,35.0,0.0,0.0,1,1.5,0.5,0.5,0.0,0.3333333333333333,0.1136363636363636,ST,GOOD,A+3,0.181954517798146,0.0
5736,11,ABLE DRAGON,0.0,7.0,123.0,1168.0,66.0,52.0,0.3333333333333333,0.0,GOOD,Sha Tin,0.0,0.3333333333333333,Turf,0.0,21.0,0.0,1.0,1,2.333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1111111111111111,ST,GOOD,A,0.2474939243992116,0.0
5794,11,ABLE DRAGON,0.0,2.0,120.0,1156.0,66.0,52.0,0.25,0.0,GOOD,Sha Tin,0.0,0.25,Turf,0.0,21.0,0.0,0.0,0,2.5,0.25,0.0,0.0,0.0,0.108695652173913,ST,GOOD,C+3,0.3408259478845429,0.0
6304,11,ABLE DRAGON,0.0,9.0,119.0,1148.0,66.0,52.0,0.2,0.0,GOOD,Sha Tin,0.0,0.2,Turf,0.0,259.0,0.0,0.0,1,5.0,0.0,0.25,0.0,0.25,0.1063829787234042,ST,GOOD,C,0.1575238691635217,0.0
1828,12,ABLE FRIEND,0.0,14.0,122.0,1093.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,30.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.2,0.1041666666666666,ST,GOOD,A+3,0.0098485599602946,0.0
1911,12,ABLE FRIEND,0.0,5.0,123.0,1086.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,35.0,0.0,0.0,0,8.0,0.0,0.0,0.0,0.0,0.0,ST,GOOD,B+2,0.0232423438880976,0.0
1958,12,ABLE FRIEND,0.0,8.0,121.0,1102.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,1.0,17.0,0.0,0.0,0,8.5,0.0,0.0,0.0,0.0,0.0,ST,GOOD,A,0.0112912251792906,0.0
1994,12,ABLE FRIEND,0.0,4.0,121.0,1082.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,14.0,0.0,0.0,0,9.0,0.0,0.0,0.0,0.0,0.0,HV,GOOD,A,0.0191098344538246,0.0
2154,12,ABLE FRIEND,0.0,1.0,117.0,1083.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,63.0,0.0,0.0,0,8.5,0.0,0.0,0.0,0.0,0.0,HV,GOOD,A,0.0672755209871138,0.0
2256,12,ABLE FRIEND,0.0,11.0,128.0,1094.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,102.0,1.0,0.0,0,8.5,0.0,0.0,0.0,0.0,0.0,ST,GOOD,A+3,0.0168963658398467,0.0
2312,12,ABLE FRIEND,0.0,3.0,128.0,1107.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,21.0,0.0,0.0,0,7.75,0.0,0.0,0.0,0.0,0.0,ST,GOOD,A,0.0240565358781881,0.0
2386,12,ABLE FRIEND,0.0,9.0,128.0,1115.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,31.0,0.0,0.0,0,8.75,0.0,0.0,0.0,0.0,0.0,HV,GOOD TO YIELDING,A,0.0160527131111019,0.0
2488,12,ABLE FRIEND,0.0,12.0,125.0,1104.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,38.0,0.0,0.0,0,10.0,0.0,0.0,0.0,0.5,0.0,ST,GOOD TO FIRM,C,0.0165435759494079,0.0
2561,12,ABLE FRIEND,0.0,12.0,125.0,1104.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,32.0,0.0,0.0,0,9.0,0.0,0.0,0.0,0.0,0.0,HV,GOOD,C,0.0367588565583774,0.0
2611,12,ABLE FRIEND,0.0,7.0,125.0,1111.0,60.0,,0.0,0.0,GOOD,Neutral,0.0,0.0,Neutral,0.0,18.0,0.0,0.0,0,8.25,0.0,0.0,0.0,0.0,0.0,ST,GOOD,B+2,0.1023610931532144,0.0
