race_id,horse_no,horse_id,result,won,lengths_behind,horse_age,horse_country,horse_type,horse_rating,horse_gear,declared_weight,actual_weight,draw,position_sec1,position_sec2,position_sec3,position_sec4,position_sec5,position_sec6,behind_sec1,behind_sec2,behind_sec3,behind_sec4,behind_sec5,behind_sec6,time1,time2,time3,time4,time5,time6,finish_time,win_odds,place_odds,trainer_id,jockey_id
49,5,2488,12,0.0,5.0,3,AUS,Gelding,60,--,1065.0,126,7,9,12,12,,,,4.0,6.75,5.0,,,,14.22,21.47,22.97,,,,58.66,20.0,6.4,164,57
49,6,472,3,0.0,0.5,3,AUS,Gelding,60,--,1086.0,121,11,2,2,3,,,,0.5,0.25,0.5,,,,13.66,20.99,23.31,,,,57.96,10.0,2.5,80,59
49,7,2802,13,0.0,5.75,3,NZ,Gelding,60,--,1211.0,126,3,13,13,13,,,,5.5,7.75,5.75,,,,14.46,21.39,22.92,,,,58.77,48.0,14.0,38,64
49,8,2179,9,0.0,1.75,3,AUS,Gelding,60,--,1141.0,125,10,5,7,9,,,,2.25,3.25,1.75,,,,13.94,21.19,23.03,,,,58.16,21.0,6.0,7,115
49,9,3710,1,1.0,0.0,3,AUS,Gelding,60,--,1280.0,120,9,3,4,1,,,,1.0,1.75,0.15,,,,13.74,21.15,22.97,,,,57.86,23.0,7.3,137,128
49,10,2395,14,0.0,999.0,3,NZ,Gelding,60,--,1122.0,125,5,14,14,14,,,,22.75,31.75,999.0,,,,17.22,22.47,24.62,,,,64.31,60.0,15.0,29,18
49,11,1764,7,0.0,1.75,3,NZ,Gelding,60,--,1172.0,125,14,7,6,7,,,,2.5,3.25,1.75,,,,13.98,21.15,23.01,,,,58.14,9.4,3.0,97,138
49,12,3082,6,0.0,1.25,3,NZ,Gelding,60,--,1095.0,124,1,10,10,6,,,,4.5,4.75,1.25,,,,14.3,21.07,22.71,,,,58.08,8.7,2.7,128,69
49,13,468,10,0.0,2.0,3,AUS,Gelding,60,--,1151.0,119,8,6,8,10,,,,2.25,3.5,2.0,,,,13.94,21.23,23.01,,,,58.18,8.0,4.3,70,131
49,14,2841,8,0.0,1.75,3,AUS,Gelding,60,--,1137.0,112,6,8,5,8,,,,2.5,2.5,1.75,,,,13.98,21.03,23.14,,,,58.15,14.0,3.7,47,149
50,1,1853,6,0.0,7.0,3,SAF,Gelding,60,--,1125.0,127,8,3,6,4,7.0,,,0.75,3.25,1.5,7.0,,,13.92,21.99,23.49,24.6,,,84.0,40.0,11.0,80,59
50,2,4026,9,0.0,9.25,3,NZ,Gelding,60,--,1008.0,132,5,10,8,8,10.0,,,2.5,5.0,3.25,9.25,,,14.2,21.99,23.49,24.66,,,84.34,7.1,1.8,132,183
50,4,2076,10,0.0,10.5,3,NZ,Gelding,60,--,957.0,121,9,1,4,5,11.0,,,0.25,1.75,2.0,10.5,,,13.8,21.87,23.81,25.06,,,84.54,99.0,31.0,54,63
50,5,1315,13,0.0,15.75,3,NZ,Gelding,60,--,1231.0,131,13,4,2,2,14.0,,,0.75,0.15,0.75,15.75,,,13.92,21.47,23.89,26.1,,,85.38,15.0,3.4,55,69
50,6,29,1,1.0,0.0,3,NZ,Gelding,60,--,1064.0,125,6,9,9,9,2.0,,,2.0,5.75,3.75,3.5,,,14.12,22.19,23.45,23.67,,,83.43,13.0,4.4,138,128
50,7,2814,4,0.0,5.5,3,AUS,Horse,60,--,1029.0,129,1,12,11,11,5.0,,,3.75,6.5,4.0,5.5,,,14.4,22.03,23.37,23.97,,,83.77,7.7,2.6,75,2
50,8,552,2,0.0,3.75,3,AUS,Gelding,60,--,1029.0,129,12,7,7,7,3.0,,,1.25,4.25,3.0,3.75,,,14.0,22.07,23.57,23.82,,,83.46,10.0,3.2,63,64
50,9,1097,8,0.0,8.25,3,IRE,Gelding,60,--,1084.0,123,7,2,3,1,9.0,,,0.25,0.5,0.75,8.25,,,13.84,21.63,23.69,25.02,,,84.18,66.0,20.0,69,34
50,10,4320,3,0.0,4.75,3,NZ,Gelding,60,--,1059.0,124,4,13,13,13,4.0,,,4.5,8.0,5.25,4.75,,,14.52,22.15,23.33,23.61,,,83.61,19.0,4.3,109,145
50,11,2617,12,0.0,11.0,3,AUS,Gelding,60,--,1021.0,123,10,5,5,6,13.0,,,1.0,2.5,2.0,11.0,,,13.96,21.83,23.69,25.16,,,84.64,9.5,3.4,7,115
50,12,1969,5,0.0,7.0,3,IRE,Gelding,60,--,969.0,120,3,14,14,14,6.0,,,6.0,8.25,5.5,7.0,,,14.76,21.95,23.33,23.93,,,83.97,27.0,7.0,128,154
50,13,3869,7,0.0,7.5,3,NZ,Gelding,60,--,1105.0,110,11,8,10,12,8.0,,,1.75,6.25,4.25,7.5,,,14.08,22.31,23.45,24.22,,,84.06,71.0,15.0,117,149
50,14,306,11,0.0,10.75,3,AUS,Gelding,60,--,1010.0,113,14,6,1,3,12.0,,,1.25,0.15,1.25,10.75,,,14.0,21.39,23.97,25.24,,,84.6,14.0,4.0,38,162
51,1,3691,8,0.0,3.5,3,IRE,Gelding,60,--,1044.0,133,4,8,8,8,,,,2.0,1.75,3.5,,,,13.94,20.87,22.87,,,,57.68,29.0,7.8,109,145
51,2,960,14,0.0,11.0,3,IRE,Gelding,60,--,1087.0,130,10,4,7,14,,,,0.25,1.75,11.0,,,,13.66,21.15,24.07,,,,58.88,99.0,21.0,138,34
51,3,3245,4,0.0,2.0,3,NZ,Gelding,60,--,1059.0,126,5,7,9,4,,,,1.25,2.25,2.0,,,,13.82,21.07,22.53,,,,57.42,11.0,3.5,137,128
51,4,804,12,0.0,6.5,3,USA,Gelding,60,--,1026.0,125,8,12,13,12,,,,2.75,4.75,6.5,,,,14.06,21.23,22.86,,,,58.15,56.0,15.0,7,149
51,5,2634,6,0.0,3.0,3,AUS,Gelding,60,--,1168.0,130,9,14,14,6,,,,3.0,5.0,3.0,,,,14.1,21.23,22.26,,,,57.59,12.0,3.8,69,183
51,6,2509,10,0.0,4.0,3,NZ,Gelding,60,--,1074.0,126,13,2,4,10,,,,0.25,0.5,4.0,,,,13.66,20.95,23.13,,,,57.74,5.3,2.3,29,18
51,7,1833,9,0.0,4.0,3,AUS,Gelding,60,--,1087.0,123,7,6,5,9,,,,0.5,1.0,4.0,,,,13.7,20.99,23.05,,,,57.74,18.0,5.6,132,64
51,8,3446,1,1.0,0.0,3,AUS,Gelding,60,--,1075.0,122,3,5,2,1,,,,0.25,0.25,0.25,,,,13.66,20.91,22.54,,,,57.11,12.0,3.0,55,138
51,9,3905,5,0.0,2.5,3,AUS,Brown,60,--,1129.0,118,12,1,1,5,,,,0.25,0.25,2.5,,,,13.62,20.91,22.99,,,,57.52,5.8,1.6,128,151
51,10,3842,3,0.0,0.5,3,AUS,Gelding,60,--,1083.0,109,6,3,3,3,,,,0.25,0.25,0.5,,,,13.66,20.91,22.64,,,,57.21,23.0,6.3,47,40
51,11,377,11,0.0,4.5,3,AUS,Gelding,60,--,1196.0,118,2,13,10,11,,,,2.75,3.5,4.5,,,,14.06,21.03,22.76,,,,57.85,14.0,3.9,98,2
51,12,2959,13,0.0,8.0,3,AUS,Gelding,60,--,1154.0,113,1,10,12,13,,,,2.0,4.0,8.0,,,,13.94,21.23,23.22,,,,58.39,99.0,28.0,75,131
51,13,258,7,0.0,3.0,3,NZ,Gelding,60,--,1142.0,116,11,11,11,7,,,,2.25,3.5,3.0,,,,13.98,21.11,22.52,,,,57.61,43.0,10.0,60,154
51,14,3415,2,0.0,0.25,3,NZ,Gelding,60,--,1166.0,116,14,9,6,2,,,,2.0,1.75,0.25,,,,13.94,20.87,22.37,,,,57.18,2.9,1.3,38,69
52,1,4375,10,0.0,9.25,3,AUS,Gelding,60,--,1160.0,128,2,6,7,7,10.0,,,1.5,4.25,3.5,9.25,,,13.86,22.03,23.93,24.6,,,84.42,17.0,5.4,137,128
52,2,2071,2,0.0,0.75,3,NZ,Gelding,60,--,1103.0,133,11,1,4,5,2.0,,,0.15,3.0,2.25,0.75,,,13.62,22.07,23.93,23.44,,,83.06,2.5,1.3,60,2
52,3,888,11,0.0,15.75,3,NZ,Gelding,60,--,1199.0,129,6,2,2,2,11.0,,,0.15,0.75,1.0,15.75,,,13.62,21.71,24.09,26.06,,,85.48,6.5,1.8,54,34
52,4,3438,4,0.0,1.5,3,NZ,Gelding,60,--,1042.0,127,4,8,6,6,4.0,,,2.75,4.25,3.25,1.5,,,14.06,21.83,23.89,23.41,,,83.19,15.0,3.8,47,138
52,5,3877,7,0.0,3.25,3,NZ,Gelding,60,--,1027.0,126,10,5,5,4,7.0,,,1.25,3.25,2.0,3.25,,,13.82,21.91,23.85,23.88,,,83.46,5.0,1.6,118,69
52,6,1865,8,0.0,3.5,3,NZ,Gelding,60,--,1008.0,125,7,10,10,9,8.0,,,5.5,6.25,4.5,3.5,,,14.5,21.71,23.77,23.54,,,83.52,71.0,16.0,97,115
52,7,2418,9,0.0,4.75,3,AUS,Gelding,60,--,1153.0,121,1,3,1,1,9.0,,,0.5,0.75,1.0,4.75,,,13.7,21.51,24.05,24.44,,,83.7,8.3,2.5,117,131
52,8,3734,3,0.0,0.75,3,AUS,Gelding,60,--,1119.0,115,8,11,11,11,3.0,,,7.25,7.5,5.5,0.75,,,14.78,21.63,23.73,22.94,,,83.08,8.5,2.9,29,59
52,9,3105,6,0.0,3.25,3,NZ,Gelding,60,--,1009.0,117,9,9,9,10,6.0,,,5.0,6.25,4.75,3.25,,,14.42,21.79,23.81,23.44,,,83.46,17.0,3.7,98,154
52,10,1095,5,0.0,2.25,3,AUS,Gelding,60,--,1012.0,114,3,4,3,3,5.0,,,1.25,2.5,1.25,2.25,,,13.82,21.79,23.85,23.84,,,83.3,36.0,8.4,38,162
52,11,2964,1,1.0,0.0,3,NZ,Gelding,60,--,1061.0,113,5,7,8,8,1.0,,,1.75,5.0,3.75,0.75,,,13.9,22.11,23.85,23.09,,,82.95,81.0,16.0,75,151
53,1,2973,12,0.0,6.75,3,AUS,Gelding,60,--,1082.0,133,12,12,14,14,12.0,,,4.75,6.25,4.0,6.75,,,14.29,22.71,22.81,22.5,,,82.31,8.9,2.7,7,115
53,2,3998,11,0.0,5.5,3,NZ,Gelding,60,--,1076.0,127,6,13,13,12,11.0,,,5.5,5.5,3.75,5.5,,,14.41,22.47,22.89,22.32,,,82.09,17.0,4.2,97,138
53,3,2200,4,0.0,2.0,3,NZ,Gelding,60,--,1123.0,127,10,8,7,5,4.0,,,3.0,3.0,1.5,2.0,,,14.01,22.47,22.93,22.13,,,81.54,18.0,5.5,117,145
53,4,383,1,1.0,0.0,3,NZ,Gelding,60,--,1129.0,124,5,9,10,7,1.0,,,3.5,4.25,2.0,0.75,,,14.09,22.59,22.81,21.74,,,81.23,4.6,1.5,60,2
53,5,4037,10,0.0,4.75,3,NZ,Gelding,60,--,1262.0,124,3,4,4,6,10.0,,,1.5,1.5,1.5,4.75,,,13.77,22.47,23.17,22.58,,,81.99,35.0,9.1,118,64
53,6,2631,2,0.0,0.75,3,GB,Gelding,60,--,1080.0,123,2,6,6,8,2.0,,,2.5,2.5,2.5,0.75,,,13.93,22.47,23.17,21.78,,,81.35,5.5,2.4,29,18
53,7,3616,8,0.0,3.25,3,NZ,Gelding,60,--,1064.0,110,13,5,5,3,8.0,,,1.75,1.75,1.0,3.25,,,13.81,22.47,23.05,22.42,,,81.75,14.0,5.1,118,128
53,8,1517,3,0.0,0.75,3,IRE,Gelding,60,--,1180.0,120,8,7,8,9,3.0,,,2.5,3.0,2.5,0.75,,,13.93,22.55,23.09,21.78,,,81.35,10.0,3.3,7,183
53,9,3353,14,0.0,8.75,3,AUS,Gelding,60,--,1064.0,117,11,2,1,2,14.0,,,0.75,0.15,0.25,8.75,,,13.65,22.35,23.21,23.42,,,82.63,56.0,19.0,137,34
53,10,1398,13,0.0,8.0,3,AUS,Gelding,60,--,1202.0,119,9,11,11,11,13.0,,,4.5,4.5,3.5,8.0,,,14.25,22.47,23.01,22.79,,,82.52,39.0,11.0,137,57
53,11,3790,5,0.0,2.0,3,IRE,Brown,60,--,1071.0,116,7,1,2,1,5.0,,,0.75,0.15,0.25,2.0,,,13.53,22.47,23.17,22.38,,,81.55,21.0,7.3,7,162
53,12,1402,6,0.0,2.75,3,AUS,Gelding,60,--,1088.0,116,4,10,9,13,6.0,,,4.25,4.0,3.75,2.75,,,14.21,22.43,23.13,21.89,,,81.66,9.9,2.8,97,69
53,13,3996,9,0.0,4.0,3,GB,Gelding,60,--,1127.0,116,1,3,3,4,9.0,,,1.0,1.5,1.5,4.0,,,13.69,22.55,23.17,22.46,,,81.87,6.5,2.7,7,154
53,14,939,7,0.0,3.25,3,NZ,Gelding,60,--,1134.0,113,14,14,12,10,7.0,,,6.5,5.5,3.0,3.25,,,14.57,22.31,22.77,22.08,,,81.73,20.0,5.9,29,131
54,1,1771,9,0.0,4.5,3,NZ,Gelding,60,--,1158.0,123,7,4,6,7,9.0,,,1.75,4.0,4.25,4.5,,,14.37,23.36,23.48,22.38,,,83.59,27.0,7.2,60,63
54,2,4364,10,0.0,4.75,3,AUS,Gelding,60,--,1170.0,127,4,3,4,5,10.0,,,1.25,2.75,3.0,4.75,,,14.29,23.24,23.48,22.6,,,83.61,63.0,14.0,80,149
54,3,541,4,0.0,1.75,3,AUS,Gelding,60,--,1066.0,131,6,12,11,9,4.0,,,4.25,6.0,5.5,1.75,,,14.77,23.28,23.36,21.73,,,83.14,6.9,2.3,97,69
54,4,3706,2,0.0,0.2,3,NZ,Gelding,60,--,1042.0,129,9,5,2,2,2.0,,,2.25,0.25,0.5,0.2,,,14.45,22.68,23.48,22.27,,,82.88,7.1,2.4,38,162
54,5,3914,3,0.0,1.75,3,AUS,Gelding,60,--,1092.0,129,2,2,3,3,3.0,,,1.0,1.5,1.5,1.75,,,14.25,23.08,23.44,22.36,,,83.13,2.7,1.4,118,2
54,6,799,7,0.0,3.5,3,NZ,Gelding,60,--,1073.0,127,3,11,7,6,7.0,,,4.0,4.25,4.25,3.5,,,14.73,23.04,23.44,22.2,,,83.41,9.7,3.1,47,183
54,7,99,5,0.0,2.25,3,NZ,Gelding,60,--,1063.0,125,1,6,5,4,5.0,,,2.75,2.75,3.0,2.25,,,14.53,23.0,23.48,22.21,,,83.22,8.8,2.5,70,138
54,8,3709,12,0.0,7.25,3,NZ,Gelding,60,--,1054.0,122,12,9,9,10,12.0,,,3.25,5.25,5.75,7.25,,,14.61,23.32,23.52,22.56,,,84.01,15.0,4.5,164,57
54,9,3578,1,1.0,0.0,3,AUS,Gelding,60,--,1112.0,119,13,1,1,1,1.0,,,1.0,0.25,0.5,0.2,,,14.09,23.0,23.44,22.33,,,82.86,16.0,4.9,4,64
54,10,2053,8,0.0,4.0,3,NZ,Gelding,60,--,1067.0,117,5,7,8,8,8.0,,,2.75,4.25,4.75,4.0,,,14.53,23.24,23.52,22.19,,,83.48,22.0,6.0,4,155
54,11,559,13,0.0,8.5,3,NZ,Gelding,60,--,1134.0,114,11,10,12,13,13.0,,,3.25,6.75,8.25,8.5,,,14.61,23.56,23.68,22.38,,,84.23,99.0,25.0,7,59
54,12,3420,11,0.0,6.25,3,GB,Gelding,60,--,989.0,116,8,8,10,11,11.0,,,3.25,5.75,6.5,6.25,,,14.61,23.4,23.56,22.29,,,83.86,99.0,23.0,55,34
54,13,2306,6,0.0,3.25,3,NZ,Gelding,60,--,1099.0,115,10,13,13,12,6.0,,,4.25,7.5,6.5,3.25,,,14.77,23.52,23.28,21.81,,,83.38,9.0,2.1,9,154
55,1,1904,1,1.0,0.0,3,NZ,Gelding,60,--,1177.0,133,13,1,1,1,1.0,,,0.25,2.75,3.5,0.75,,,14.0,22.0,22.72,22.96,,,81.68,8.3,2.3,98,69
55,2,4019,12,0.0,8.25,3,NZ,Gelding,60,--,1132.0,127,12,11,8,8,12.0,,,3.5,6.25,7.5,8.25,,,14.56,22.44,22.92,23.06,,,82.98,4.4,2.0,118,2
55,3,1863,8,0.0,4.75,3,AUS,Colt,60,--,1094.0,125,10,3,3,4,8.0,,,1.25,3.75,4.75,4.75,,,14.2,22.4,22.88,22.95,,,82.43,9.0,2.8,164,57
55,4,3788,3,0.0,2.0,3,AUS,Brown,60,--,1045.0,123,1,8,7,5,3.0,,,2.25,6.25,6.0,2.0,,,14.36,22.64,22.68,22.33,,,82.01,13.0,3.6,117,162
55,5,1907,14,0.0,14.75,3,NZ,Gelding,60,--,1214.0,122,11,5,5,7,14.0,,,1.75,4.75,7.25,14.75,,,14.28,22.48,23.12,24.17,,,84.05,65.0,23.0,55,34
55,6,4343,7,0.0,4.25,3,NZ,Gelding,60,--,1180.0,123,6,7,9,9,7.0,,,2.0,6.75,7.5,4.25,,,14.32,22.76,22.84,22.44,,,82.36,7.4,2.7,97,183
55,7,2390,4,0.0,2.5,3,NZ,Gelding,60,--,1276.0,121,5,9,11,10,4.0,,,3.25,8.0,7.5,2.5,,,14.52,22.76,22.64,22.15,,,82.07,8.9,3.0,29,18
55,8,2048,6,0.0,4.0,3,AUS,Gelding,60,--,1129.0,116,8,6,6,6,6.0,,,1.75,5.0,6.0,4.0,,,14.28,22.52,22.88,22.62,,,82.3,16.0,4.3,7,59
55,9,3554,9,0.0,5.5,3,GB,Gelding,60,--,1035.0,120,9,13,10,11,9.0,,,4.75,7.75,8.5,5.5,,,14.76,22.48,22.84,22.49,,,82.57,5.3,1.7,60,138
55,10,3995,5,0.0,3.25,3,IRE,Brown,60,--,1052.0,118,4,2,2,2,5.0,,,0.25,2.75,3.5,3.25,,,14.04,22.4,22.84,22.92,,,82.2,26.0,6.6,164,154
55,11,4248,2,0.0,0.75,3,IRE,Gelding,60,--,1104.0,119,2,4,4,3,2.0,,,1.25,4.5,4.25,0.75,,,14.2,22.52,22.68,22.42,,,81.82,9.8,3.4,7,115
55,12,1361,13,0.0,10.25,3,IRE,Colt,60,--,1206.0,113,3,12,14,13,13.0,,,4.0,9.5,9.75,10.25,,,14.64,22.88,22.76,23.05,,,83.33,99.0,31.0,137,128
55,13,1420,10,0.0,6.5,3,NZ,Gelding,60,--,1245.0,112,7,10,13,12,10.0,,,3.5,9.25,9.0,6.5,,,14.56,22.92,22.68,22.56,,,82.72,99.0,30.0,97,149
55,14,3424,11,0.0,7.0,3,AUS,Gelding,60,--,1074.0,114,14,14,12,14,11.0,,,5.0,9.25,10.25,7.0,,,14.8,22.68,22.88,22.43,,,82.79,89.0,20.0,97,151
56,1,1410,3,0.0,2.5,3,AUS,Gelding,60,--,1156.0,133,2,6,6,5,3.0,,,5.75,3.75,2.75,2.5,,,25.69,23.26,23.15,23.67,,,95.77,4.4,1.3,70,2
56,3,389,7,0.0,9.75,3,AUS,Gelding,60,--,1134.0,127,3,5,5,7,7.0,,,5.25,2.75,3.25,9.75,,,25.61,23.18,23.39,24.73,,,96.91,19.0,5.1,138,128
56,4,2296,5,0.0,5.25,3,IRE,Gelding,60,--,1049.0,127,7,1,1,1,5.0,,,0.75,1.0,0.25,5.25,,,24.77,23.58,23.31,24.53,,,96.19,18.0,4.0,75,131
56,5,2415,4,0.0,3.75,3,NZ,Gelding,60,--,1139.0,125,6,7,7,6,4.0,,,7.0,4.0,2.75,3.75,,,25.89,23.1,23.11,23.87,,,95.97,6.0,1.6,97,138
56,6,4043,6,0.0,7.75,3,GB,Gelding,60,--,1031.0,121,1,4,4,4,6.0,,,4.0,2.25,1.5,7.75,,,25.41,23.3,23.19,24.71,,,96.61,5.7,1.7,75,18
56,7,2323,1,1.0,0.0,3,AUS,Brown,60,--,1122.0,114,4,3,2,2,1.0,,,3.5,1.0,0.25,1.75,,,25.33,23.18,23.19,23.66,,,95.36,6.5,2.1,97,149
56,8,484,2,0.0,1.75,3,AUS,Gelding,60,--,1143.0,115,5,2,3,3,2.0,,,0.75,1.5,1.25,1.75,,,24.89,23.7,23.27,23.75,,,95.61,2.6,1.3,47,162
57,1,2326,5,0.0,4.0,3,USA,Gelding,60,--,1041.0,130,6,5,7,7,5.0,,,2.5,3.0,3.5,4.0,,,29.13,25.47,24.16,22.91,,,101.67,13.0,2.8,128,128
57,2,4220,2,0.0,0.5,3,NZ,Gelding,60,--,1041.0,132,5,4,6,4,2.0,,,2.5,2.25,2.0,0.5,,,29.13,25.35,24.04,22.57,,,101.09,5.8,1.5,98,2
57,3,1337,7,0.0,7.5,3,IRE,Gelding,60,--,1026.0,132,4,8,8,8,7.0,,,4.25,4.0,4.25,7.5,,,29.41,25.35,24.12,23.34,,,102.22,18.0,4.5,7,115
57,4,3170,1,1.0,0.0,3,NZ,Gelding,60,--,1144.0,130,3,2,2,2,1.0,,,1.0,1.0,0.75,0.5,,,28.89,25.39,24.04,22.69,,,101.01,2.0,1.1,69,162
57,5,906,9,0.0,18.0,3,AUS,Gelding,60,--,1122.0,130,8,6,5,6,9.0,,,2.75,2.25,3.5,18.0,,,29.17,25.31,24.28,25.12,,,103.88,12.0,2.8,4,64
57,6,2971,4,0.0,1.75,3,NZ,Gelding,60,--,1017.0,120,7,3,4,3,4.0,,,1.25,1.5,0.75,1.75,,,28.93,25.43,23.96,22.96,,,101.28,26.0,6.3,164,63
57,7,4061,3,0.0,1.25,3,NZ,Gelding,60,--,1132.0,118,2,1,1,1,3.0,,,1.0,1.0,0.75,1.25,,,28.73,25.39,24.08,23.03,,,101.23,8.4,2.5,75,59
57,9,3740,6,0.0,6.75,3,AUS,Gelding,60,--,1145.0,120,1,7,3,5,6.0,,,3.75,1.25,2.5,6.75,,,29.33,24.99,24.28,23.49,,,102.09,10.0,2.9,47,138
57,10,1521,8,0.0,9.0,3,AUS,Gelding,60,--,1181.0,112,9,9,9,9,8.0,,,4.5,4.75,4.25,9.0,,,29.45,25.43,24.0,23.56,,,102.44,10.0,3.7,109,34
58,1,1202,5,0.0,5.0,3,NZ,Gelding,60,--,1049.0,130,2,2,2,1,2.0,5.0,,1.0,1.5,0.25,0.15,5.0,,14.22,24.8,24.04,22.97,23.25,,109.28,11.0,2.8,137,128
58,2,2098,4,0.0,4.25,3,NZ,Gelding,60,--,1060.0,125,4,6,6,6,5.0,4.0,,4.5,4.0,2.75,2.0,4.25,,14.78,24.64,24.08,22.85,22.82,,109.17,9.3,2.2,98,64
58,3,2001,3,0.0,1.75,3,AUS,Gelding,60,--,1207.0,125,5,4,3,3,3.0,3.0,,2.5,2.25,1.5,0.75,1.75,,14.46,24.68,24.16,22.85,22.59,,108.74,2.7,1.3,97,138
58,4,3933,2,0.0,1.25,3,AUS,Gelding,60,--,1126.0,123,8,1,1,2,1.0,2.0,,1.0,1.5,0.25,0.15,1.25,,14.06,24.72,24.32,22.93,22.61,,108.64,8.6,2.3,97,18
58,5,3120,6,0.0,6.75,3,IRE,Gelding,60,--,1079.0,117,6,7,7,8,8.0,6.0,,4.75,5.75,5.0,4.25,6.75,,14.82,24.88,24.16,22.85,22.83,,109.54,16.0,3.6,54,34
58,6,1403,7,0.0,7.5,3,NZ,Gelding,60,--,1260.0,117,7,5,5,5,6.0,7.0,,3.75,3.0,2.75,2.5,7.5,,14.66,24.6,24.24,22.93,23.22,,109.65,10.0,2.7,38,69
58,7,4045,1,1.0,0.0,3,GB,Gelding,60,--,1087.0,116,1,3,4,4,4.0,1.0,,2.0,2.75,2.0,1.25,1.25,,14.38,24.84,24.16,22.85,22.24,,108.47,2.8,1.1,7,154
58,8,3396,8,0.0,8.0,3,NZ,Gelding,60,--,1220.0,113,3,8,8,7,7.0,8.0,,4.75,6.25,4.75,3.75,8.0,,14.82,24.96,24.04,22.81,23.12,,109.75,40.0,7.6,55,155
59,1,2157,5,0.0,2.75,3,NZ,Gelding,60,--,993.0,131,2,7,7,7,8.0,5.0,,3.0,4.0,3.25,2.75,2.75,,14.26,22.91,25.05,24.12,23.99,,110.33,12.0,5.1,164,34
59,2,3127,2,0.0,0.75,3,NZ,Gelding,60,--,1057.0,127,3,5,5,6,7.0,2.0,,2.0,3.75,3.25,2.5,0.75,,14.1,23.03,25.09,24.08,23.73,,110.03,10.0,3.6,80,59
59,3,2507,12,0.0,8.25,3,NZ,Gelding,60,--,1009.0,131,11,4,4,4,5.0,12.0,,1.5,2.5,2.0,2.0,8.25,,14.02,22.91,25.09,24.2,25.0,,111.22,31.0,10.0,63,64
59,4,876,11,0.0,7.25,3,NZ,Gelding,60,--,1149.0,124,10,1,2,1,2.0,11.0,,0.15,0.25,0.25,0.15,7.25,,13.78,22.79,25.13,24.2,25.14,,111.04,65.0,19.0,47,52
59,5,722,13,0.0,10.0,3,AUS,Gelding,60,--,1134.0,131,9,8,8,8,3.0,13.0,,3.0,4.5,3.5,0.75,10.0,,14.26,22.99,25.01,23.76,25.49,,111.51,8.4,2.7,109,145
59,6,2727,6,0.0,3.25,3,AUS,Gelding,60,--,1083.0,129,14,12,11,9,6.0,6.0,,5.0,6.25,4.5,2.25,3.25,,14.58,22.95,24.89,23.84,24.17,,110.43,4.2,1.5,75,18
59,7,3282,10,0.0,6.25,3,NZ,Gelding,60,--,1068.0,127,12,2,1,2,1.0,10.0,,0.15,0.25,0.25,0.15,6.25,,13.78,22.75,25.21,24.16,25.01,,110.91,12.0,4.5,38,162
59,8,3485,14,0.0,11.25,3,AUS,Gelding,60,--,1093.0,118,13,11,6,5,11.0,14.0,,4.25,4.0,3.0,4.25,11.25,,14.46,22.71,25.01,24.4,25.12,,111.7,75.0,19.0,47,40
59,9,962,4,0.0,1.5,3,FR,Gelding,60,--,1112.0,115,7,14,13,13,12.0,4.0,,6.0,7.5,6.25,4.5,1.5,,14.74,22.99,24.97,23.92,23.52,,110.14,45.0,12.0,109,63
59,10,809,3,0.0,1.5,3,IRE,Gelding,60,--,981.0,123,5,9,12,12,9.0,3.0,,3.75,6.75,5.75,3.25,1.5,,14.38,23.23,25.01,23.8,23.7,,110.12,5.7,1.8,54,2
59,11,2103,7,0.0,4.75,3,NZ,Gelding,60,--,1176.0,122,8,13,14,14,14.0,7.0,,5.5,8.0,7.25,6.5,4.75,,14.66,23.15,25.05,24.08,23.73,,110.67,22.0,7.7,38,115
59,12,727,1,1.0,0.0,3,USA,Gelding,60,--,1073.0,121,1,3,3,3,4.0,1.0,,1.5,2.25,2.0,1.5,0.75,,14.02,22.87,25.13,24.12,23.75,,109.89,5.7,1.8,128,183
59,13,1207,8,0.0,6.0,3,AUS,Gelding,60,--,1135.0,111,4,10,9,11,10.0,8.0,,4.0,5.25,4.75,4.25,6.0,,14.42,22.95,25.09,24.12,24.27,,110.85,21.0,5.9,137,128
59,14,248,9,0.0,6.0,3,AUS,Gelding,60,--,1141.0,109,6,6,10,10,13.0,9.0,,2.25,5.25,4.75,5.25,6.0,,14.14,23.23,25.09,24.28,24.11,,110.85,12.0,4.5,128,149
60,1,4317,4,0.0,2.25,3,AUS,Gelding,60,--,1175.0,133,1,1,1,4,,,,0.75,1.0,2.25,,,,24.23,22.47,23.96,,,,70.66,6.3,1.8,109,145
60,2,4374,11,0.0,9.75,3,AUS,Gelding,60,--,1086.0,130,2,4,3,11,,,,1.75,1.75,9.75,,,,24.51,22.47,24.85,,,,71.83,10.0,3.2,98,69
60,3,1677,3,0.0,0.75,3,NZ,Gelding,60,--,1181.0,130,7,9,8,3,,,,3.75,4.5,0.75,,,,24.83,22.59,23.01,,,,70.43,15.0,3.4,9,183
60,4,2641,12,0.0,13.5,3,USA,Gelding,60,--,1045.0,129,11,10,9,12,,,,4.5,4.75,13.5,,,,24.95,22.51,24.97,,,,72.43,39.0,13.0,7,115
60,5,3125,9,0.0,6.75,3,AUS,Gelding,60,--,1128.0,127,5,2,4,9,,,,0.75,1.75,6.75,,,,24.35,22.63,24.38,,,,71.36,15.0,4.7,132,154
